,Unnamed: 0,AVG_Per_Comp,AVG_Per_Rec,AVG_Per_Rush,CMP,CMP%,INT,LNG,Name,Passing_ATT,Passing_YDS,REC,RTG,Recieving_YDS,Rushing_ATT,Rushing_YDS,SACK,SYL,TD
2475,0,,8.4,,,,,40,Riley Lees WR,,,51.0,,430.0,,,,,2
2476,1,,11.1,,,,,23,Ramaud Chiaokhiao-Bowman WR,,,17.0,,188.0,,,,,0
2477,10,,3.4,,,,,6,Isaiah Bowser RB,,,7.0,,24.0,,,,,0
2478,11,,23.0,,,,,23,Jesse Brown RB,,,1.0,,23.0,,,,,0
2479,12,,4.2,,,,,8,Charlie Mangieri TE,,,5.0,,21.0,,,,,0
2480,13,,4.5,,,,,8,Trey Pugh TE,,,2.0,,9.0,,,,,0
2481,14,,0.0,,,,,5,Hunter Johnson QB,,,0.0,,5.0,,,,,0
2482,15,,9.0,,,,,50,Total,,,156.0,,1404.0,,,,,6
2483,2,,12.9,,,,,50,JJ Jefferson WR,,,12.0,,155.0,,,,,2
2484,3,,11.8,,,,,20,Bennett Skowronek WR,,,12.0,,141.0,,,,,0
2485,4,,13.8,,,,,33,Berkeley Holman WR,,,9.0,,124.0,,,,,0
2486,5,,7.8,,,,,16,Kyric McGowan WR,,,13.0,,102.0,,,,,0
2487,6,,9.2,,,,,16,Jace James WR,,,10.0,,92.0,,,,,2
2488,7,,7.4,,,,,13,John Moten IV RB,,,5.0,,37.0,,,,,0
2489,8,,4.7,,,,,9,Drake Anderson RB,,,6.0,,28.0,,,,,0
2490,9,,4.2,,,,,11,Malik Washington WR,,,6.0,,25.0,,,,,0
2491,0,9.2,,,238.0,67.2,3.0,60,Justin Fields QB,354.0,3273.0,,181.4,,,,31.0,-202.0,41
2492,1,6.7,,,26.0,60.5,0.0,38,Chris Chugunov QB,43.0,286.0,,162.4,,,,2.0,-11.0,6
2493,2,17.3,,,6.0,100.0,0.0,61,Gunnar Hoak QB,6.0,104.0,,300.6,,,,2.0,-11.0,1
2494,3,21.0,,,1.0,100.0,0.0,21,Drue Chrisman P,1.0,21.0,,276.4,,,,0.0,0.0,0
2495,4,0.0,,,0.0,0.0,0.0,0,-,2.0,0.0,,0.0,,,,0.0,0.0,0
2496,5,9.1,,,271.0,66.7,3.0,61,Total,406.0,3684.0,,180.5,,,,35.0,-224.0,48
2497,0,,,6.7,,,,68,J.K. Dobbins RB,,,,,,301.0,2003.0,,,21
2498,1,,,5.8,,,,73,Master Teague III RB,,,,,,135.0,789.0,,,4
2499,10,,,-2.5,,,,1,Chris Chugunov QB,,,,,,4.0,-10.0,,,0
2500,11,,,-2.2,,,,0,-,,,,,,16.0,-35.0,,,0
2501,12,,,5.6,,,,73,Total,,,,,,663.0,3735.0,,,39
2502,2,,,3.5,,,,51,Justin Fields QB,,,,,,137.0,484.0,,,10
2503,3,,,9.5,,,,53,Marcus Crowley RB,,,,,,25.0,237.0,,,1
2504,4,,,7.1,,,,15,Steele Chambers RB,,,,,,19.0,135.0,,,1
2505,5,,,6.8,,,,32,Demario McCall RB,,,,,,18.0,122.0,,,2
2506,6,,,10.0,,,,10,Amari McMahon RB,,,,,,1.0,10.0,,,0
2507,7,,,2.5,,,,4,Chris Olave WR,,,,,,2.0,5.0,,,0
2508,8,,,1.0,,,,1,K.J. Hill WR,,,,,,1.0,1.0,,,0
2509,9,,,-1.5,,,,3,Gunnar Hoak QB,,,,,,4.0,-6.0,,,0
2510,0,,17.3,,,,,58,Chris Olave WR,,,49.0,,849.0,,,,,12
2511,1,,11.2,,,,,53,K.J. Hill WR,,,57.0,,636.0,,,,,10
2512,10,,8.5,,,,,32,Jaelen Gill WR,,,6.0,,51.0,,,,,1
2513,11,,7.0,,,,,11,Demario McCall RB,,,4.0,,28.0,,,,,0
2514,12,,28.0,,,,,28,Jashon Cornell DT,,,1.0,,28.0,,,,,0
2515,13,,10.0,,,,,16,Rashod Berry TE,,,2.0,,20.0,,,,,0
2516,14,,6.5,,,,,9,Jake Hausmann TE,,,2.0,,13.0,,,,,1
2517,15,,11.0,,,,,11,Sam Wiglusz WR,,,1.0,,11.0,,,,,0
2518,16,,10.0,,,,,10,Ellijah Gardiner WR,,,1.0,,10.0,,,,,0
2519,17,,8.0,,,,,8,Mitch Rossi RB,,,1.0,,8.0,,,,,0
2520,18,,7.0,,,,,7,Marcus Crowley RB,,,1.0,,7.0,,,,,1
2521,19,,5.0,,,,,5,Jaylen Harris WR,,,1.0,,5.0,,,,,0
2522,2,,16.0,,,,,60,Binjimen Victor WR,,,34.0,,545.0,,,,,6
2523,20,,13.6,,,,,61,Total,,,271.0,,3684.0,,,,,48
2524,3,,14.4,,,,,47,Garrett Wilson WR,,,30.0,,432.0,,,,,5
2525,4,,13.4,,,,,38,Austin Mack WR,,,27.0,,361.0,,,,,3
2526,5,,10.7,,,,,28,J.K. Dobbins RB,,,23.0,,247.0,,,,,2
2527,6,,10.1,,,,,25,Jeremy Ruckert TE,,,14.0,,142.0,,,,,4
2528,7,,17.0,,,,,22,Luke Farrell TE,,,7.0,,119.0,,,,,2
2529,8,,18.7,,,,,61,Jameson Williams WR,,,6.0,,112.0,,,,,1
2530,9,,15.0,,,,,28,Master Teague III RB,,,4.0,,60.0,,,,,0
2531,0,8.3,,,189.0,59.2,7.0,72,Sean Clifford QB,319.0,2654.0,,148.5,,,,24.0,-124.0,23
2532,1,4.7,,,28.0,59.6,2.0,44,Will Levis QB,47.0,223.0,,105.0,,,,8.0,-55.0,2
2533,2,0.0,,,0.0,0.0,0.0,0,Ta'Quan Roberson QB,1.0,0.0,,0.0,,,,0.0,0.0,0
2534,3,7.8,,,217.0,58.8,9.0,72,Total,369.0,2877.0,,141.8,,,,32.0,-179.0,25
2535,0,,,6.9,,,,85,Journey Brown RB,,,,,,129.0,890.0,,,12
2536,1,,,5.3,,,,27,Noah Cain RB,,,,,,84.0,443.0,,,8
2537,10,,,-5.0,,,,0,Michael Shuster QB,,,,,,1.0,-5.0,,,0
2538,11,,,4.8,,,,85,Total,,,,,,516.0,2478.0,,,34
2539,2,,,3.5,,,,58,Sean Clifford QB,,,,,,116.0,402.0,,,5
2540,3,,,5.7,,,,81,Devyn Ford RB,,,,,,52.0,294.0,,,3
2541,4,,,4.6,,,,44,Ricky Slade RB,,,,,,47.0,214.0,,,2
2542,5,,,4.2,,,,49,Will Levis QB,,,,,,51.0,213.0,,,3
2543,6,,,7.3,,,,10,Nick Eury RB,,,,,,6.0,44.0,,,1
2544,7,,,3.3,,,,16,KJ Hamler WR,,,,,,13.0,43.0,,,0
2545,8,,,0.0,,,,4,Jahan Dotson WR,,,,,,2.0,0.0,,,0
2546,9,,,-1.0,,,,0,Ta'Quan Roberson QB,,,,,,1.0,-1.0,,,0
2547,0,,16.1,,,,,58,KJ Hamler WR,,,56.0,,904.0,,,,,8
2548,1,,11.8,,,,,28,Pat Freiermuth TE,,,43.0,,507.0,,,,,7
2549,10,,7.4,,,,,20,Noah Cain RB,,,7.0,,52.0,,,,,0
2550,11,,6.0,,,,,15,Devyn Ford RB,,,5.0,,30.0,,,,,0
2551,12,,9.0,,,,,11,Weston Carr WR,,,3.0,,27.0,,,,,0
2552,13,,9.0,,,,,10,Zack Kuntz TE,,,2.0,,18.0,,,,,0
2553,14,,15.0,,,,,15,Isaac Lutz WR,,,1.0,,15.0,,,,,0
2554,15,,15.0,,,,,15,Mac Hippenhammer WR,,,1.0,,15.0,,,,,0
2555,16,,10.0,,,,,10,Justin Weller WR,,,1.0,,10.0,,,,,0
2556,17,,4.0,,,,,4,Brenton Strange TE,,,1.0,,4.0,,,,,1
2557,18,,-5.0,,,,,-5,Des Holmes OL,,,1.0,,-5.0,,,,,0
2558,19,,13.3,,,,,72,Total,,,217.0,,2877.0,,,,,25
2559,2,,18.1,,,,,72,Jahan Dotson WR,,,27.0,,488.0,,,,,5
2560,3,,21.4,,,,,55,Nick Bowers TE,,,10.0,,214.0,,,,,3
2561,4,,11.4,,,,,18,Justin Shorter WR,,,12.0,,137.0,,,,,0
2562,5,,8.9,,,,,37,Journey Brown RB,,,15.0,,134.0,,,,,1
2563,6,,8.8,,,,,40,Ricky Slade RB,,,12.0,,105.0,,,,,0
2564,7,,11.1,,,,,22,Daniel George WR,,,9.0,,100.0,,,,,0
2565,8,,22.0,,,,,40,Dan Chisena WR,,,3.0,,66.0,,,,,0
2566,9,,7.0,,,,,14,Cam Sullivan-Brown WR,,,8.0,,56.0,,,,,0
2567,0,6.7,,,144.0,59.8,8.0,59,Jack Plummer QB,241.0,1603.0,,124.0,,,,21.0,-162.0,11
2568,1,6.7,,,103.0,62.8,4.0,72,Aidan O'Connell QB,164.0,1101.0,,130.4,,,,5.0,-40.0,8
2569,2,8.7,,,72.0,64.3,3.0,70,Elijah Sindelar QB,112.0,978.0,,158.8,,,,2.0,-10.0,9
2570,3,37.0,,,1.0,100.0,0.0,37,Milton Wright WR,1.0,37.0,,740.8,,,,0.0,0.0,1
2571,4,0.0,,,0.0,0.0,0.0,0,-,2.0,0.0,,0.0,,,,0.0,0.0,0
2572,5,7.2,,,320.0,61.5,15.0,72,Total,520.0,3719.0,,134.2,,,,28.0,-212.0,29
2573,0,,,3.5,,,,26,King Doerue RB,,,,,,130.0,451.0,,,5
2574,1,,,4.8,,,,48,Zander Horvath RB,,,,,,79.0,377.0,,,2
2575,10,,,1.5,,,,2,Alfred Armour RB,,,,,,2.0,3.0,,,0
2576,11,,,2.0,,,,2,Milton Wright WR,,,,,,1.0,2.0,,,0
2577,12,,,-0.6000000000000001,,,,9,Aidan O'Connell QB,,,,,,15.0,-9.0,,,0
2578,13,,,-4.3,,,,0,-,,,,,,4.0,-17.0,,,0
2579,14,,,2.9,,,,48,Total,,,,,,342.0,999.0,,,9
2580,2,,,0.9,,,,19,Jack Plummer QB,,,,,,62.0,56.0,,,0
2581,3,,,4.0,,,,13,Jackson Anthrop WR,,,,,,12.0,48.0,,,0
2582,4,,,2.7,,,,9,Tario Fuller RB,,,,,,12.0,32.0,,,0
2583,5,,,2.4,,,,9,Elijah Sindelar QB,,,,,,12.0,29.0,,,1
2584,6,,,4.0,,,,9,David Bell WR,,,,,,3.0,12.0,,,1
2585,7,,,1.5,,,,4,Da'Joun Hewitt RB,,,,,,6.0,9.0,,,0
2586,8,,,3.0,,,,3,Richie Worship RB,,,,,,1.0,3.0,,,0
2587,9,,,1.0,,,,4,Rondale Moore WR,,,,,,3.0,3.0,,,0
2588,0,,12.0,,,,,54,David Bell WR,,,86.0,,1035.0,,,,,7
2589,1,,13.6,,,,,72,Brycen Hopkins TE,,,61.0,,830.0,,,,,7
2590,10,,6.0,,,,,8,TJ Sheffield WR,,,2.0,,12.0,,,,,0
2591,11,,4.0,,,,,4,Da'Joun Hewitt RB,,,1.0,,4.0,,,,,0
2592,12,,11.6,,,,,72,Total,,,320.0,,3719.0,,,,,29
2593,2,,13.3,,,,,70,Rondale Moore WR,,,29.0,,387.0,,,,,2
2594,3,,11.1,,,,,54,Amad Anderson Jr. WR,,,31.0,,343.0,,,,,3
2595,4,,9.2,,,,,38,Jackson Anthrop WR,,,37.0,,340.0,,,,,1
2596,5,,16.0,,,,,59,Milton Wright WR,,,18.0,,288.0,,,,,1
2597,6,,7.4,,,,,22,King Doerue RB,,,20.0,,148.0,,,,,2
2598,7,,8.4,,,,,25,Zander Horvath RB,,,17.0,,142.0,,,,,1
2599,8,,13.5,,,,,50,Jared Sparks WR,,,8.0,,108.0,,,,,1
2600,9,,9.1,,,,,26,Payne Durham TE,,,9.0,,82.0,,,,,4
2601,0,5.3,,,80.0,50.3,9.0,51,Johnny Langan QB,159.0,840.0,,91.7,,,,22.0,-121.0,4
2602,1,6.3,,,44.0,64.7,2.0,74,Artur Sitkowski QB,68.0,429.0,,116.7,,,,2.0,-14.0,1
2603,2,7.8,,,27.0,57.4,4.0,52,McLane Carter QB,47.0,368.0,,120.2,,,,2.0,-13.0,2
2604,3,11.7,,,3.0,100.0,0.0,21,Cole Snyder QB,3.0,35.0,,198.0,,,,0.0,0.0,0
2605,4,0.0,,,0.0,0.0,0.0,0,Isaih Pacheco RB,1.0,0.0,,0.0,,,,0.0,0.0,0
2606,5,6.0,,,154.0,55.4,15.0,74,Total,278.0,1672.0,,103.4,,,,26.0,-148.0,7
2607,0,,,4.3,,,,57,Isaih Pacheco RB,,,,,,169.0,729.0,,,7
2608,1,,,2.9,,,,32,Johnny Langan QB,,,,,,134.0,391.0,,,3
2609,10,,,-0.9,,,,3,Artur Sitkowski QB,,,,,,8.0,-7.0,,,0
2610,11,,,-6.5,,,,0,McLane Carter QB,,,,,,2.0,-13.0,,,0
2611,12,,,-2.0,,,,0,- Team -,,,,,,7.0,-14.0,,,0
2612,13,,,3.5,,,,57,Total,,,,,,457.0,1605.0,,,11
2613,2,,,3.4,,,,17,Kay'Ron Adams RB,,,,,,48.0,161.0,,,1
2614,3,,,3.6,,,,17,Aaron Young RB,,,,,,43.0,153.0,,,0
2615,4,,,3.0,,,,8,Raheem Blackshear RB,,,,,,29.0,88.0,,,0
2616,5,,,8.1,,,,40,Elijah Barnwell RB,,,,,,10.0,81.0,,,0
2617,6,,,5.5,,,,21,Bo Melton WR,,,,,,4.0,22.0,,,0
2618,7,,,6.0,,,,6,Cole Snyder QB,,,,,,1.0,6.0,,,0
2619,8,,,4.0,,,,4,Shameen Jones WR,,,,,,1.0,4.0,,,0
2620,9,,,4.0,,,,4,Mohamed Jabbie WR,,,,,,1.0,4.0,,,0
2621,0,,14.2,,,,,52,Bo Melton WR,,,30.0,,427.0,,,,,2
2622,1,,10.7,,,,,74,Raheem Blackshear RB,,,29.0,,310.0,,,,,2
2623,10,,6.0,,,,,11,Eddie Lewis WR,,,6.0,,36.0,,,,,1
2624,11,,9.5,,,,,11,Christian Dremel WR,,,2.0,,19.0,,,,,0
2625,12,,7.5,,,,,8,Shameen Jones WR,,,2.0,,15.0,,,,,0
2626,13,,12.0,,,,,12,Prince Taylor WR,,,1.0,,12.0,,,,,0
2627,14,,8.0,,,,,8,Elijah Barnwell RB,,,1.0,,8.0,,,,,0
2628,15,,10.9,,,,,74,Total,,,154.0,,1672.0,,,,,7
2629,2,,15.1,,,,,51,Isaiah Washington WR,,,18.0,,272.0,,,,,1
2630,3,,10.6,,,,,31,Mohamed Jabbie WR,,,14.0,,149.0,,,,,1
2631,4,,7.5,,,,,39,Aaron Young RB,,,15.0,,113.0,,,,,0
2632,5,,6.4,,,,,23,Isaih Pacheco RB,,,13.0,,83.0,,,,,0
2633,6,,12.2,,,,,20,Daevon Robinson WR,,,6.0,,73.0,,,,,0
2634,7,,10.0,,,,,17,Matt Alaimo TE,,,6.0,,60.0,,,,,0
2635,8,,5.3,,,,,11,Paul Woods WR,,,9.0,,48.0,,,,,0
2636,9,,23.5,,,,,41,Kay'Ron Adams RB,,,2.0,,47.0,,,,,0
2637,0,8.0,,,236.0,69.6,5.0,70,Jack Coan QB,339.0,2727.0,,151.8,,,,19.0,-117.0,18
2638,1,7.3,,,9.0,90.0,0.0,19,Graham Mertz QB,10.0,73.0,,151.3,,,,1.0,-4.0,0
2639,2,2.0,,,1.0,100.0,0.0,2,Chase Wolf QB,1.0,2.0,,116.8,,,,0.0,0.0,0
2640,3,0.0,,,0.0,0.0,0.0,0,-,1.0,0.0,,0.0,,,,0.0,0.0,0
2641,4,8.0,,,246.0,70.1,5.0,70,Total,351.0,2802.0,,151.2,,,,20.0,-121.0,18
2642,0,,,6.3,,,,72,Jonathan Taylor RB,,,,,,320.0,2003.0,,,21
2643,1,,,4.5,,,,27,Nakia Watson RB,,,,,,74.0,331.0,,,2
2644,10,,,3.1,,,,8,Brady Schipper RB,,,,,,8.0,25.0,,,0
2645,11,,,0.4,,,,25,Jack Coan QB,,,,,,56.0,22.0,,,4
2646,12,,,9.0,,,,9,Chase Wolf QB,,,,,,1.0,9.0,,,0
2647,13,,,3.5,,,,4,Jack Dunn WR,,,,,,2.0,7.0,,,1
2648,14,,,3.0,,,,10,Graham Mertz QB,,,,,,2.0,6.0,,,0
2649,15,,,1.0,,,,1,Isaac Guerendo RB,,,,,,1.0,1.0,,,0
2650,16,,,-7.0,,,,0,Anthony Lotti P,,,,,,2.0,-14.0,,,0
2651,17,,,-1.3,,,,0,-,,,,,,12.0,-15.0,,,0
2652,18,,,5.3,,,,72,Total,,,,,,612.0,3263.0,,,38
2653,2,,,4.6,,,,23,Garrett Groshek RB,,,,,,42.0,194.0,,,2
2654,3,,,13.8,,,,66,Kendric Pryor WR,,,,,,13.0,180.0,,,2
2655,4,,,10.6,,,,27,Aron Cruickshank WR,,,,,,13.0,138.0,,,1
2656,5,,,6.4,,,,42,Bradrick Shaw RB,,,,,,18.0,116.0,,,1
2657,6,,,12.2,,,,29,Danny Davis III WR,,,,,,9.0,110.0,,,1
2658,7,,,3.6,,,,11,John Chenal FB,,,,,,18.0,65.0,,,1
2659,8,,,3.4,,,,7,Mason Stokke FB,,,,,,15.0,51.0,,,2
2660,9,,,5.7,,,,11,A.J. Taylor WR,,,,,,6.0,34.0,,,0
2661,0,,15.3,,,,,52,Quintez Cephus WR,,,59.0,,901.0,,,,,7
2662,1,,12.3,,,,,28,Jake Ferguson TE,,,33.0,,407.0,,,,,2
2663,10,,10.0,,,,,14,Adam Krumholz WR,,,2.0,,20.0,,,,,0
2664,11,,5.0,,,,,12,John Chenal FB,,,3.0,,15.0,,,,,0
2665,12,,3.0,,,,,3,Isaac Guerendo RB,,,1.0,,3.0,,,,,0
2666,13,,1.0,,,,,6,Nakia Watson RB,,,3.0,,3.0,,,,,0
2667,14,,11.4,,,,,70,Total,,,246.0,,2802.0,,,,,18
2668,2,,10.0,,,,,70,Garrett Groshek RB,,,29.0,,289.0,,,,,0
2669,3,,12.1,,,,,35,Kendric Pryor WR,,,23.0,,278.0,,,,,0
2670,4,,11.6,,,,,55,A.J. Taylor WR,,,23.0,,267.0,,,,,2
2671,5,,9.7,,,,,36,Jonathan Taylor RB,,,26.0,,252.0,,,,,5
2672,6,,8.3,,,,,18,Danny Davis III WR,,,30.0,,250.0,,,,,1
2673,7,,7.8,,,,,13,Mason Stokke FB,,,6.0,,47.0,,,,,0
2674,8,,8.2,,,,,18,Jack Dunn WR,,,5.0,,41.0,,,,,1
2675,9,,9.7,,,,,19,Aron Cruickshank WR,,,3.0,,29.0,,,,,0
2676,0,12.6,,,48.0,55.8,3.0,80,Malcolm Perry QB,86.0,1084.0,,181.6,,,,15.0,-80.0,7
2677,1,22.5,,,3.0,75.0,0.0,41,CJ Williams WR,4.0,90.0,,346.5,,,,0.0,0.0,1
2678,2,5.6,,,2.0,25.0,1.0,43,Perry Olsen QB,8.0,45.0,,88.5,,,,2.0,-15.0,1
2679,3,6.3,,,2.0,66.7,0.0,18,Chance Warren WR,3.0,19.0,,229.9,,,,0.0,0.0,1
2680,4,11.9,,,55.0,52.9,4.0,80,Total,104.0,1238.0,,176.9,,,,17.0,-95.0,10
2681,0,,,6.8,,,,70,Malcolm Perry QB,,,,,,295.0,2017.0,,,21
2682,1,,,6.6,,,,75,Jamale Carothers FB,,,,,,111.0,734.0,,,14
2683,10,,,8.6,,,,24,Garrett Winn WR,,,,,,5.0,43.0,,,0
2684,11,,,9.0,,,,13,Justin Smith RB,,,,,,4.0,36.0,,,0
2685,12,,,6.0,,,,18,Tyreek King-El WR,,,,,,6.0,36.0,,,1
2686,13,,,9.3,,,,11,Mychal Cooper WR,,,,,,3.0,28.0,,,0
2687,14,,,2.8,,,,7,James Harris II FB,,,,,,9.0,25.0,,,0
2688,15,,,20.0,,,,20,Travis Brannan WR,,,,,,1.0,20.0,,,0
2689,16,,,8.0,,,,9,Dalen Morris QB,,,,,,2.0,16.0,,,0
2690,17,,,13.0,,,,13,Mark Walker WR,,,,,,1.0,13.0,,,0
2691,18,,,-0.5,,,,3,Tyger Goslin QB,,,,,,4.0,-2.0,,,0
2692,19,,,6.1,,,,77,Total,,,,,,773.0,4687.0,,,52
2693,2,,,4.9,,,,77,Nelson Smith FB,,,,,,116.0,571.0,,,7
2694,3,,,5.3,,,,27,CJ Williams WR,,,,,,56.0,298.0,,,3
2695,4,,,8.3,,,,26,Tazh Maloy WR,,,,,,32.0,267.0,,,1
2696,5,,,7.1,,,,41,Keoni-Kordell Makekau WR,,,,,,30.0,212.0,,,0
2697,6,,,7.2,,,,31,Myles Fells WR,,,,,,18.0,130.0,,,0
2698,7,,,3.8,,,,26,Isaac Ruoss FB,,,,,,29.0,109.0,,,1
2699,8,,,2.4,,,,13,Perry Olsen QB,,,,,,34.0,80.0,,,2
2700,9,,,14.0,,,,22,Chance Warren WR,,,,,,5.0,70.0,,,2
2701,0,,21.1,,,,,58,Mychal Cooper WR,,,18.0,,380.0,,,,,2
2702,1,,30.0,,,,,80,CJ Williams WR,,,7.0,,210.0,,,,,2
2703,2,,22.9,,,,,74,Ryan Mitchell WR,,,8.0,,183.0,,,,,1
2704,3,,35.0,,,,,60,Keoni-Kordell Makekau WR,,,5.0,,175.0,,,,,1
2705,4,,26.3,,,,,47,Jamale Carothers FB,,,4.0,,105.0,,,,,2
2706,5,,15.2,,,,,41,Chance Warren WR,,,6.0,,91.0,,,,,1
2707,6,,25.5,,,,,33,Tazh Maloy WR,,,2.0,,51.0,,,,,0
2708,7,,16.0,,,,,23,OJ Davis WR,,,2.0,,32.0,,,,,1
2709,8,,3.7,,,,,7,Myles Fells WR,,,3.0,,11.0,,,,,0
2710,9,,22.5,,,,,80,Total,,,55.0,,1238.0,,,,,10
2711,0,8.8,,,181.0,62.2,11.0,58,Chris Reynolds QB,291.0,2564.0,,153.6,,,,17.0,-93.0,22
2712,1,6.3,,,13.0,52.0,3.0,41,Brett Kean QB,25.0,157.0,,107.2,,,,4.0,-28.0,2
2713,2,28.0,,,1.0,100.0,0.0,28,Cameron Dollar WR,1.0,28.0,,335.2,,,,0.0,0.0,0
2714,3,0.0,,,0.0,0.0,0.0,0,- Team -,2.0,0.0,,0.0,,,,0.0,0.0,0
2715,4,0.0,,,0.0,0.0,0.0,0,Evan Shirreffs QB,2.0,0.0,,0.0,,,,0.0,0.0,0
2716,5,8.6,,,195.0,60.7,14.0,58,Total,321.0,2749.0,,148.6,,,,21.0,-121.0,24
2717,0,,,5.6,,,,65,Benny LeMay RB,,,,,,193.0,1072.0,,,9
2718,1,,,5.0,,,,36,Chris Reynolds QB,,,,,,153.0,767.0,,,6
2719,10,,,-3.0,,,,0,- Team -,,,,,,8.0,-24.0,,,0
2720,11,,,4.9,,,,69,Total,,,,,,527.0,2605.0,,,26
2721,2,,,4.7,,,,69,Aaron McAllister RB,,,,,,81.0,380.0,,,5
2722,3,,,5.0,,,,68,Ishod Finger RB,,,,,,60.0,299.0,,,5
2723,4,,,11.0,,,,26,Evan Shirreffs QB,,,,,,3.0,33.0,,,0
2724,5,,,4.6,,,,8,Terrick Smalls Jr. RB,,,,,,7.0,32.0,,,0
2725,6,,,5.3,,,,10,Micaleous Elder WR,,,,,,4.0,21.0,,,0
2726,7,,,6.0,,,,12,Victor Tucker WR,,,,,,3.0,18.0,,,1
2727,8,,,0.9,,,,12,Brett Kean QB,,,,,,14.0,12.0,,,0
2728,9,,,-5.0,,,,0,Cameron Dollar WR,,,,,,1.0,-5.0,,,0
2729,0,,17.5,,,,,58,Victor Tucker WR,,,52.0,,909.0,,,,,7
2730,1,,14.6,,,,,49,Cameron Dollar WR,,,41.0,,599.0,,,,,2
2731,10,,28.0,,,,,28,Chris Reynolds QB,,,1.0,,28.0,,,,,0
2732,11,,18.0,,,,,18,Tre' Goode WR,,,1.0,,18.0,,,,,0
2733,12,,7.0,,,,,7,Ryan Carriere TE,,,1.0,,7.0,,,,,0
2734,13,,7.0,,,,,7,Justin Jeffery WR,,,1.0,,7.0,,,,,0
2735,14,,6.0,,,,,6,Cam Bent WR,,,1.0,,6.0,,,,,0
2736,15,,14.1,,,,,58,Total,,,195.0,,2749.0,,,,,24
2737,2,,15.8,,,,,52,Tyler Ringwood WR,,,25.0,,395.0,,,,,5
2738,3,,12.7,,,,,39,Micaleous Elder WR,,,21.0,,266.0,,,,,1
2739,4,,12.7,,,,,47,Benny LeMay RB,,,19.0,,242.0,,,,,4
2740,5,,9.9,,,,,27,Aaron McAllister RB,,,7.0,,69.0,,,,,2
2741,6,,8.1,,,,,20,Noah Henderson WR,,,8.0,,65.0,,,,,0
2742,7,,12.8,,,,,29,Christian Roberson TE,,,5.0,,64.0,,,,,1
2743,8,,6.8,,,,,11,Ishod Finger RB,,,6.0,,41.0,,,,,0
2744,9,,5.5,,,,,19,Jacob Hunt TE,,,6.0,,33.0,,,,,2
2745,0,7.9,,,291.0,61.8,6.0,75,Chris Robison QB,471.0,3701.0,,144.9,,,,25.0,-203.0,28
2746,1,8.2,,,17.0,77.3,1.0,32,Nick Tronti QB,22.0,180.0,,166.9,,,,2.0,-10.0,2
2747,2,20.5,,,1.0,50.0,0.0,41,Brandon Robinson WR,2.0,41.0,,222.2,,,,0.0,0.0,0
2748,3,6.0,,,3.0,60.0,1.0,17,Justin Agner QB,5.0,30.0,,70.4,,,,1.0,-5.0,0
2749,4,6.0,,,1.0,100.0,0.0,6,Trent Wessel QB,1.0,6.0,,150.4,,,,0.0,0.0,0
2750,5,-2.0,,,1.0,100.0,0.0,0,James Charles RB,1.0,-2.0,,83.2,,,,0.0,0.0,0
2751,6,7.9,,,314.0,62.6,8.0,75,Total,502.0,3956.0,,145.3,,,,28.0,-218.0,30
2752,0,,,7.0,,,,57,Malcolm Davidson RB,,,,,,102.0,711.0,,,9
2753,1,,,5.3,,,,26,James Charles RB,,,,,,78.0,413.0,,,5
2754,10,,,4.3,,,,11,Willie Wright WR,,,,,,4.0,17.0,,,0
2755,11,,,8.0,,,,8,Matthew Hayball P,,,,,,1.0,8.0,,,0
2756,12,,,-1.5,,,,0,Trent Wessel QB,,,,,,2.0,-3.0,,,0
2757,13,,,-1.5,,,,2,Justin Agner QB,,,,,,2.0,-3.0,,,0
2758,14,,,-5.4,,,,0,- Team -,,,,,,5.0,-27.0,,,0
2759,15,,,-0.7000000000000001,,,,14,Chris Robison QB,,,,,,84.0,-60.0,,,2
2760,16,,,4.2,,,,66,Total,,,,,,551.0,2324.0,,,32
2761,2,,,3.6,,,,20,Larry McCammon III RB,,,,,,91.0,324.0,,,7
2762,3,,,4.7,,,,35,Nick Tronti QB,,,,,,51.0,239.0,,,2
2763,4,,,4.6,,,,40,BJ Emmons RB,,,,,,51.0,237.0,,,6
2764,5,,,5.8,,,,24,Chauncey Mason RB,,,,,,32.0,186.0,,,0
2765,6,,,18.3,,,,66,Deangelo Antoine WR,,,,,,8.0,146.0,,,1
2766,7,,,3.3,,,,21,Daniel Leconte RB,,,,,,26.0,87.0,,,0
2767,8,,,3.4,,,,17,Kelvin Dean Jr. RB,,,,,,8.0,27.0,,,0
2768,9,,,3.7,,,,13,Tyrek Tisdale RB,,,,,,6.0,22.0,,,0
2769,0,,15.4,,,,,57,Harrison Bryant TE,,,65.0,,1004.0,,,,,7
2770,1,,12.6,,,,,75,Deangelo Antoine WR,,,61.0,,771.0,,,,,5
2771,10,,5.6,,,,,17,Dante Cousart WR,,,12.0,,67.0,,,,,0
2772,11,,11.5,,,,,30,Malcolm Davidson RB,,,4.0,,46.0,,,,,0
2773,12,,7.7,,,,,19,James Charles RB,,,6.0,,46.0,,,,,0
2774,13,,41.0,,,,,41,Nick Tronti QB,,,1.0,,41.0,,,,,0
2775,14,,23.0,,,,,23,Javion Posey QB,,,1.0,,23.0,,,,,1
2776,15,,3.7,,,,,11,BJ Emmons RB,,,3.0,,11.0,,,,,0
2777,16,,12.6,,,,,75,Total,,,314.0,,3956.0,,,,,30
